,use_category,use_subcategory,skintype,brand,product,size,price,details,ingredients,ratings,perc_respondrec,total_reviews,link,page
10,moisturizer,face moisturizer,oily,Kitao,Matcha + Chia Facial Cream,Size 1.7 oz|Item 2541774,"Price
$30.00","Packed with four powerful superfoods, Kitao Matcha + Chia Facial Cream quenches dryness while replenishing the skin with potent antioxidants from matcha green tea. As the cream deeply hydrates and softens, chia seed helps fight aging free radicals. Brightening acai helps enliven the complexion as quinoa balances oil and prevents clogged pores.","Water, Butylene Glycol, Squalane,Oryza Sativa (Rice) Bran Oil, Butyrospermum Parkii (Shea) Butter, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glyceryl Stearate SE, Polysorbate 60 (Euterpe Oleracea/Euterpe Precatoria/Theobroma Grandiflorum) Fruit Extract, Salvia Hispanica Seed Oil, Chenopodium Quinoa Seed Extract, Camellia Sinensis Leaf Powder, Camellia Sinensis Leaf Extract, Myrciaria Dubia Fruit Extract, Magnesium Ascorbyl Phosphate, Theobroma Cacao (Cocoa) Seed Butter Rosa Roxburghii Fruit Extract, Oryza Sativa (Rice) Lees Extract, Sodium Hyaluronate, Hydrolyzed Collagen, Sodium Lauroyl Lactylate,Ceramide NP,Ceramide AP,Ceramide EOP, Rice Ferment Filtrate (Sake), Iris Florentina Root Extract,1,2-Hexanediol,Caprylyl Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, PEG-45 Stearate, Potassium Hydroxide, Tocopherol, Xanthan Gum, Fragrance, Sodium Citrate, Citric Acid, Alcohol, Propanediol, Zinc Sulfate, Retinyl Palmitate, Phytosphingosine, Cholesterol, Carbomer Phenoxyethanol.",4.6,96%,245 Reviews,https://www.ulta.com/matcha-chia-facial-cream?productId=pimprod2004419,3
11,moisturizer,face moisturizer,oily,Perricone MD,Essential Fx Acyl-Glutathione Rejuvenating Moisturizer,Size 1 oz|Item 2532632,"Price
$98.00","Perricone MD Essential Fx Acyl-Glutathione Rejuvenating Moisturizer is a nutrient-packed moisturizer with a rich, velvety texture that deeply moisturizes yet absorbs quickly without any residual grease or stickiness. Delivers the optimal nourishment to strengthen and replenish skin's moisture barrier, keeping vital nourishment in and environmental aggressors out. Skin appears plump, firmed, lifted and smooth.","This item is not eligible for coupon discounts. See 
Opens in a new window
ulta.com/coupons for details.",4.5,93%,196 Reviews,https://www.ulta.com/essential-fx-acyl-glutathione-rejuvenating-moisturizer?productId=xlsImpprod18931466,3
12,moisturizer,face moisturizer,oily,Clinique,Clinique iD Dramatically Different For Imperfections,Size 4.2 oz|Item 2570048,"Price
$39.50","Skin Types:
Dry Combination
Combination Oily
Oily

What It Is:
Clinique iD Dramatically Different For Imperfections is a revolutionary custom-blend moisturizer that hydrates and treats your main skin concern, your way.
Combines a hydration base of Dramatically Different Hydrating Clearing Jelly with Active Cartridge Concentrate for Imperfections.

What It Does:
Dramatically Different Hydrating Clearing Jelly delivers 24-hour hydration repair* plus targets imperfections.
Lightweight oil-free water-jelly formula helps hydrate, balance, and visibly clear imperfections.
Targets problem, troubled, and bumpy skin, as well as uneven texture.
Concentrated ingredients in the cartridge help visibly reduce imperfections, such as uneven texture and redness, and also exfoliate to help keep future imperfections at bay.

Key Ingredients/Technology:
Salicylic Acid and Glucosamine: Help slough off dulling surface skin cells for healthy skin cell renewal. Help visibly clear imperfections and exfoliate to help keep future ones at bay.
Hyaluronic Acid and Lactobacillus Probiotic Ferment: Keep skin hydrated and help maintain skin¿s natural barrier.
Laminaria Saccharina and Zinc: Help with oil control.
Custom-Blend Chemistry Technology isolates the concentrated actives in the cartridge from the base - delivers optimized results with every pump by freshly combining the precise dose of concentrated actives and base for the ultimate customized experience. International patent-pending package.

Clinique Clean Philosophy:
No parabens
No phthalates
No fragrance
Just happy skin

What else is this product free of?
Base: Oil, sulfates, denatured alcohol, alcohol, SLS, SLES.
Cartridge: Oil, sulfates, denatured alcohol, alcohol, SLS, SLES. Plus, formula is vegan.

*Clinical testing conducted by brand on 15 women, ages 22-54, after 24 hours of product use. Effect varies by individual.

*Notice some extra space in your hydration base? That allows for the addition of the Active Cartridge Concentrate.","Base: Water\Aqua\Eau, Propanediol, Glycerin, Butylene Glycol, Bis-Peg-18 Methyl Ether Dimethyl Silane, Sodium Hyaluronate, Laminaria Saccharina Extract, Pyrus Malus (Apple) Fruit Extract, Caffeine, Lactic Acid, Zinc Pca, Acetyl Glucosamine, Trehalose, Hydroxyacetophenone, Salicylic Acid, Ursolic Acid, Lactobacillus Ferment, Polysorbate 80, Carbomer, Xanthan Gum, Sodium Hydroxide, Disodium Edta, Sodium Citrate, Phenoxyethanol, Blue 1 (Ci 42090).

Cartridge: Water\Aqua\Eau, Propanediol, Butylene Glycol, Glycolic Acid, Salicylic Acid, Zinc Pca, Pentylene Glycol, Polysorbate 80, Lactic Acid, Sodium Hydroxide, Sodium Citrate, Caffeine, Laminaria Saccharina Extract, Hamamelis Virginiana (Witch Hazel) Water, Lactobacillus Ferment, Xanthan Gum, Disodium Edta, Benzoic Acid, Phenoxyethanol, Red 4 (Ci 14700).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up-to-date list of ingredients.",5,,2 Reviews,https://www.ulta.com/clinique-id-dramatically-different-imperfections?productId=pimprod2017437,3
13,moisturizer,face moisturizer,oily,Josie Maran,Whipped Argan Oil Face Butter,Size 1.7 oz|Item 2572458,"Price
$42.00","100% Pure Argan Oil whipped to perfection! Josie Maran's Whipped Argan Oil Face Butter is a lightweight yet luxuriously rich face cream that provides instant and abundant hydration. The fast-absorbing formula is designed to sink deeply into skin leaving it juicy and supple.

Key benefits:
This nutrient-rich hydrator intensely nourishes and protects skin with essential fatty acids and vitamin E
A synergistic blend of watermelon seed oil, shea butter, and fresh cucumber extract work together to leave skin in soft, smooth, glowing condition
Soothing aloe nectar aids in reducing the appearance of redness and fine lines while helping skin stay moisturized
Safe and effective for all skin types","Aqua (Water)**, Argania Spinosa (Argan) Kernel Oil*, Glyceryl Stearate**, Glycerin**, Cetyl Alcohol**, Butyrospermum Parkii (Shea) Butter **, Dicapryl Carbonate**, Ethylhexyl (Octyl) Palmitate**, Hydroxyethyl Acrylate/Sodium Acryloyl Dimethyl Taurate Copolymer**, Caprylic/Capric Triglyceride**, Xylitylglucoside**, Aloe Barbadensis (Aloe Vera) Leaf Juice*, Anhydroxylitol**, Sodium Stearoyl Glutamate**, Squalane**, Xylitol, Glyceryl Caprylate, Polysorbate-60, Stearic Acid**, Glyceryl Undecylenate, Cucumis Sativus (Cucumber) Fruit Extract**, Xanthan Gum**, Citric Acid**, Lysolecithin**, Tocopherol**, Citrullus Lanatus (Watermelon) Extract**, Phenoxyethanol, Sclerotium Gum**, Ethylhexylglycerin**, Allantoin**, Potassium Sorbate**, Sodium Phytate**, Panthenol**, Sodium Hyaluronate**, Pullulan**.

*Organic
**Naturally-derived",5,100%,2 Reviews,https://www.ulta.com/whipped-argan-oil-face-butter?productId=pimprod2018747,3
14,moisturizer,face moisturizer,oily,Garnier,SkinActive Rose Water 24H Moisture Gel,Size 2.4 oz|Item 2553716,"Price
$14.99","Garnier SkinActive Rose Water 24H Moisture Gel is a lightweight moisturizer that contains natural origin rose water and hyaluronic acid, a powerful hydrator. This non-comedogenic moisturizer is suitable for normal to combination types. The sheer water gel formula is instantly absorbed into skin, replenishing moisture throughout the day while leaving no greasy residue behind. Skin is soft and smooth, with a clean finish and the fresh scent of real rose water.

Benefits:
Provides lasting hydration
Absorbs into skin and replenishes moisture without leaving a greasy residue
Vegan formula made without parabens, oils, dyes, or phthalates
Suitable for normal to combination skin","Aqua/Water/Eau, Glycerin, Rosa Damascena Flower Water, Mimethicone, Cetearyl,Ethylhexanote,Alcohol Denat,Hydroxyethylpiperazine Ethane Sulfonic Acid, Ammonium Polyacryloydimethyl Taurate,Phenoxyrthanol,Caprylyl Glycol,Isopropyl Myristate,Propanediol,Ascorbyl Glucoside, Parfum/Fragrance,Dimethiconol,Sodium Hyaluronate,Xanthan Gum, Disodium Edta,Arginine,Citric Acid,Sodium Hydroxide,Salicyclic Acid.


",4.6,92%,618 Reviews,https://www.ulta.com/skinactive-rose-water-24h-moisture-gel?productId=pimprod2008050,3
15,moisturizer,face moisturizer,oily,Awake Beauty,Sweet Hydration Moisturizer,Size 1.69 oz|Item 2553007,"Price
$30.00","Get happy & hydrated with Awake's Sweet Hydration Moisturizer, a lightweight, hydrating gel moisturizer that keeps skin looking bouncy & refreshed - it wakes up your skin with a refreshing, citrus scent!

Who It's For: Oily, normal & combination skin

What It Does:

Water-break gel texture with plumping peptides immediately turns from a gel cream into a lightweight water serum to absorb quickly to moisturize & provide a fresh canvas for makeup.

The Awake Effect:
algae complex hydrates & fights signs of aging by promoting collagen production
Vita Gensesis white plant root complex boosts skin's radiance & leaves skin feeling smooth & plump
superstar peptide PGA, derived from soybeans boosts elasticity & intensely hydrates


Ingredients:
MicroAlga Vita BB complex
Vita Genesis white plant root complex
PGA peptide","Water/Aqua/Eau, glycerin, dimethicone, dipropylene glycol, hydrogenated polyisobutene, 1,2-hexanediol, maris sal, limnanthes alba (meadowfoam) seed oil, dimethicone/PEG-10/15 crosspolymer, butylene glycol, dimethicone/vinyl dimethicone crosspolymer, caprylic/capric triglyceride, sodium citrate, tocopherol, brassica rapa (turnip) leaf extract, dunaliella salina extract, polyglutamic acid, rubus idaeus (raspberry) leaf extract.",4.4,100%,5 Reviews,https://www.ulta.com/sweet-hydration-moisturizer?productId=pimprod2009712,3
16,moisturizer,face moisturizer,oily,DHC,Rich Moisture,Size 3.3 oz|Item 2544298,"Price
$35.00","DHC Rich Moisture is a lightweight daytime moisturizer for all skin types. Thoroughly hydrates dry skin with organic olive oil, squalane and royal jelly extract, without an oily finish. Antioxidants from olive oil and vitamin E help to fight the elements that cause premature aging. Its long-lasting formula helps maintain the skin's moisture content and hydrolipidic balance. Fresh, light texture absorbs quickly to reveal a soft finish.

Key Benefits:
Lightweight, daytime daily moisturizer
Antioxidant-rich organic olive oil defends skin from environmental stress that accelerates signs of aging
Hydrates dry skin with royal jelly extract and squalane
Fights signs of aging with panax ginseng root extract and vitamin E
Holds in moisture all day with sodium hyaluronate

Key Ingredients:
Organic olive oil: rich in antioxidants, it maintains the skin¿s moisture barrier and helps fight damage caused by free radicals without clogging pores.
Squalane: hydrates and protects skin¿s natural moisture barrier.
Tocopherol (vitamin E): protects skin against free-radical damage that accelerates signs of aging.
Sodium hyaluronate: antioxidant and moisturizer.
Royal jelly: hydrates and soothes.","Water/Aqua/Eau, Butylene Glycol, Olea Europaea (Olive) Fruit Oil, Squalane, Pentylene Glycol, Polysorbate 60, Stearic Acid, Glyceryl Stearate, Propylene Glycol Stearate, Cetyl Palmitate, Leuconostoc/Radish Root Ferment Filtrate, Phenoxyethanol, Sorbitan Stearate, Carbomer, Potassium Hydroxide, Tocopherol, Sodium Hyaluronate, Royal Jelly Extract, Panax Ginseng Root Extract.",4.6,95%,78 Reviews,https://www.ulta.com/rich-moisture?productId=pimprod2004249,3
17,moisturizer,face moisturizer,oily,Pacifica,Travel Size Dreamy Youth Day And Night Face Cream,Size 1.0 oz|Item 2550599,"Price
$10.00","Age means nothing when your skin is healthy. Refuse to obey time with Pacifica's Travel Size Dreamy Youth Day And Night Face Cream, supported by concentrated peptides, floral stem cells, antioxidants, and advanced extracts that join forces to deeply moisturize and improve skin's youthful glow. Pacifica's Fleuracell Complex with concentrated floral stem cells will make your dreams come true.

Benefits:
100% Vegan
Cruelty-free
For all skin types, especially dry","Purified Water, Helianthus Annuus (Sunflower) Seed Oil, Glycerin, Ethylhexyl Palmitate, Acetyl Hexapeptide-3, Glyceryl Stearate, Cetyl Alcohol, Palmitoyl Tripeptide-3, Butyrospermum Parkii (Shea Butter), Vitis Vinifera (Grape) Seed Oil, Aloe Barbadensis Leaf Juice, Laminaria Hyperborea (Kelp Extract), Tocopherol Acetate, Magnesium Ascorbyl Phosphate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Hyaluronic Acid, Theobroma Cacao (Cocoa) Seed Butter, Panthenol, Allantoin, Xathane Gum, Sodium Alginate, Oat Beta Glucan, Cocos Nucifera (Coconut) Water, Iris Pallida (Sweet Iris) Leaf Cell Ectract, Rosa Damascena (Damascus Rose) Leaf Cell Extract, Cichorium Intybus (Chicory) Root Oligosaccharides, Caesalpinia Spinosa Gum, Cucumis Sativus (Cucumber) Fruit Extract, Phenoxyethanol, Ethylhexyl Glycerin, Geranium Essential Oil.",4.8,100%,23 Reviews,https://www.ulta.com/travel-size-dreamy-youth-day-night-face-cream?productId=pimprod2006782,3
18,moisturizer,face moisturizer,oily,Elizabeth Arden,Visible Difference Replenishing HydraGel Complex,Item 2537864,"Price
$55.00","Hydration Hero

Elizabeth Arden's Visible Difference Replenishing HydraGel Complex, a refreshing, oil-free water gel that is formulated to plump skin with 24-hour hydration and refine the look of pores. In just one day, 98% of women agree skin feels smooth. In just one week, 92% of women agree skin tone and clarity are visibly restored.*

*Based on a US consumer perception test, 50 women, ages 30¿60.

Vitamin E to smooth and soften skin, our TME Refining compound (containing tree mushroom extract) to refine pores, and hyaluronic acid to help lock in moisture.","Aqua/Water, Cyclopentasiloxane, Butylene Glycol, Dimethicone, Glycerin, Aminomethyl Propanol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Benzophenone-4, Carbomer, Chondrus Crispus Extract, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethiconol, Fomes Officinalis (Mushroom) Extract, Hydroxyacetophenone, PEG-11 Methyl Ether Dimethicone, Pentylene Glycol, Potassium Hydroxide, Sodium Hyaluronate, Tocopheryl Acetate, Parfum (Fragrance), Benzyl Salicylate, Butylphenyl Methylpropional, Citronellol, Limonene, Linalool, Caprylyl Glycol, Chlorphenesin, Phenoxyethanol, Potassium Sorbate, Sodium Dehydroacetate, Blue 1 (CI 42090).",4.7,92%,17 Reviews,https://www.ulta.com/visible-difference-replenishing-hydragel-complex?productId=pimprod2000307,3
19,moisturizer,face moisturizer,oily,Banila Co,Dear Hydration Balancing Moisturizer,Size 5.0 oz|Item 2555804,"Price
$14.99","Banila Co's Dear Hydration Balancing Moisturizer is a super-sized, fast absorbing facial moisturizer. This sensitive skin formula is infused with nelumbo nucifera flower water to instantly calm and optimize skin's defenses to help prevent environmental damage. This product also features Banila Co's trademark Urban Water Guard System, formulated with peppermint extract, holy basil extract, and neem leaf extract to boosts skin immunity to fight free radicals, relieve stress and hydrate the skin. Use day and night. Formulated without parabens, sulfates, phthalates, or mineral oil.","Water, Butylene Glycol, Glycerin, Cocos Nucifera (Coconut) Oil, Ethylhexyl Stearate, Dimethicone, Panthenol, Zea Mays (Corn) Starch, Cyclopentasiloxane, Cetearyl Alcohol, Glyceryl Stearate, Pentylene Glycol, Polysorbate 60, Silica, Sodium Hyaluronate, Sorbitan Sesquioleate, Phenoxyethanol, Sodium Polyacrylate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Fragrance(Parfum), Xanthan Gum, Dimethicone/Vinyl Dimethicone Crosspolymer, Tromethamine, Isotridecyl Isononanoate, Glyceryl Glucoside, Laureth-23, Laureth-4, Disodium EDTA, Trideceth-6, Nelumbo Nucifera Flower Water, Propylene Glycol, 1,2-Hexanediol, Ocimum Sanctum Leaf Extract, Azadirachta Indica Leaf Extract, Mentha Arvensis Extract, Bambusa Arundinacea Juice, Pinus Sylvestris Bud Extract, Yeast Extract, Ethylhexylglycerin.",4.6,100%,11 Reviews,https://www.ulta.com/dear-hydration-balancing-moisturizer?productId=pimprod2009068,3
20,moisturizer,face moisturizer,oily,L'Occitane,Aqua Réotier Moisture Prep Essence,Size 5.0 oz|Item 2567643,"Price
$24.00","L'OCCITANE Aqua Réotier Moisture Prep Essence is an essential step of the hydrating ritual, this light, gel-textured essence preps skin with a preliminary layer of moisture, boosting the hydrating properties of the Ultra Thirst-Quenching Gel and the Ultra Thirst-Quenching Cream. Enriched with Réotier water and hyaluronic acid, this moisturizing essence turns into a water-like texture to instantly refresh skin. Bursting with moisture, skin instantly feels plumper.","Aqua/Water, Propanediol, Glycerin, Polysorbate 20, Sodium Hyaluronate, Caprylyl Glycol, Carbomer, Ethylhexylglycerin, Sodium Hydroxide, Sodium Benzoate, Citric Acid, Tocopherol, Parfum/Fragrance, Linalool, Hexyl Cinnamal, Citronellol, Citral, Geraniol.",4.8,100%,31 Reviews,https://www.ulta.com/aqua-reotier-moisture-prep-essence?productId=pimprod2016164,3
21,moisturizer,face moisturizer,oily,ELEMIS,Peptide4 Adaptive Day Cream,Size 1.6 oz|Item 2549891,"Price
$62.00","Elemis' Peptide4 Adaptive Day Cream is a unique priming moisturizer that adapts to your skin's needs throughout the day, helping to create a flawless-looking complexion from dawn to dusk.

Featherlight, this daytime moisturizer has a soft mousse texture that delivers an instant burst of cooling hydration to the skin. Balancing mineral microspheres selectively absorb excess oil for a mattifying effect that never leaves your skin feeling dry.

What Is It? A daily moisturizer that primes the skin, leaving it with a satin-matte finsh that never feels dry.

Why use it? Your skin's oil production tends to peak in the early afternoon, leading to excess shine in the T-zone. This daily moisturizer adaptives to your skin's needs; it contains mineral microspheres that help absorb excess oil, keeping your complexion looking balanced and smooth throughout the day.

Who Is It For? Formulated for all skin types.

Key Ingredients:
Skin-synchronizing Peptide4 and cold-pressed Honesty Seed Oil help support the skin's moisture barrier
Swiss botanical extracts including Butterfly Bush, Thyme and Mallow help maintain the skin's natural defenses against the environment.

Visible Results:
94% agreed the product left skin looking mattified and balanced*
94% agreed this product primed my skin beautifully for makeup application*
92% agreed the product helped perfect the appearance of my skin*
91% agreed the product adapted to my skin's needs and left my skin looking and feeling refreshed*

*INDEPENDENT USER TRIALS

This product is free from:
Artificial color
Parabens
SLS
SLES
DEA
Mineral oil

The ELEMIS Promise: Active Plant Extracts Skin Kind Results-Driven Formulations.","Aqua/Water/Eau, Cetearyl Alcohol, Mica, Dicaprylyl Ether, Caprylic/Capric Triglyceride, Theobroma Cacao (Cocoa) Seed Butter, Aluminum Starch Octenylsuccinate, Silica, Sodium Acrylates Copolymer, Phenoxyethanol, Lunaria Annua (Honesty) Seed Oil, Butyrospermum Parkii (Shea) Butter, Chlorphenesin, Lecithin, Glycerin, Fragrance (Parfum), Capsanthin/Capsorubin, Limonene, Cananga Odorata Flower Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Eugenia Caryophyllus (Clove) Bud Oil, Juniperus Mexicana Oil, Lavandula Angustifolia (Lavender) Oil, Buddleja Davidii (Butterfly Bush) Leaf Extract, Thymus Vulgaris (Thyme) Flower/Leaf Extract, Malva Sylvestris (Mallow) Flower/Leaf/Stem Extract, Hydrolyzed Yeast Protein, Eugenol, Linalool, Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Oil, Polianthes Tuberosa Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Oil, Vetiveria Zizanoides Root Oil, Sodium Benzoate, Sodium Hydroxide, Tocopherol, Citric Acid, Potassium Sorbate, Helianthus Annuus (Sunflower) Seed Oil, Anthemis Nobilis Flower Oil, Citrus Aurantium Flower Oil, Cymbopogon Nardus (Citronella) Oil, Jasminum Officinale (Jasmine) Flower Extract, Jasminum Sambac (Jasmine) Flower Extract, Litsea Cubeba Fruit Oil, Myrocarpus Fastigiatus Oil, Citrus Aurantium Amara (Bitter Orange) Flower Oil.",4.3,88%,47 Reviews,https://www.ulta.com/peptide4-adaptive-day-cream?productId=pimprod2007063,3
22,moisturizer,face moisturizer,oily,Clinique,Travel Size Dramatically Different Oil-Free Gel,Size 0.5 oz|Item 2289602,"Price
$5.50","Clinique Dramatically Different Oil-Free Gel combines oil-free hydration with skin-strengthening ingredients.

Skin Types:
III
IV

Who It's For:
Oily Combination and Oily skin types

What It Is:
Step 3 in Clinque's customized 3-Step Skin Care System
Dermatologist-developed oil-free face moisturizer softens, smooths, improves
Leaves skin glowing

What It Does:
Delivers 8 hours of oil-free hydration
Slips on easily, absorbs quickly
Balances and refreshes oilier skin types

Key Ingredients/Technology:
Balances and refreshes oilier skin
Sunflower Seed Cake, Barley Extract and Cucumber Fruit Extract help strengthen skin's barrier, improve its resiliency, and balance and retain skin's moisture levels
Hyaluronic acid acts as a natural moisture magnet/humectant.

How To Use:
Spread all over face/throat twice daily, or where needed
For best results, use after Facial Soap and Clarifying Lotion

Clinique Clean Philosophy:
No parabens
No phthalates
No fragrance
Just happy skin

What else is this product free of?
Vegan
Oil Free
Free of Denatured Alcohol
SLS Free
SLES Free
Sulfate Free

Explore Clinique's Perfect Skin Care Routine - Click here!","Water / Aqua / Eau, Dimethicone, Isododecane, Butylene Glycol, Bis-PEG-18 Methyl Ether Dimethyl Silane, Glycerin, Laminaria Saccharina Extract, Polygonum Cuspidatum Root Extract, Saccharomyces Lysate Extract, Cucumis Sativus (Cucumber) Fruit Extract, Hordeum Vulgare (Barley) Extract / Extrait D'Orge, Helianthus Annuus (Sunflower) Seedcake, Caffeine, Trehalose, Sodium Hyaluronate, Tocopheryl Acetate, Chamomilla Recutita (Matricaria), Polysilicone-11, Silica, Propylene Glycol Dicaprate, Oleth-10, Lactobacillus Ferment, Laureth-23, Laureth-4, Ammonium Acryloyldimethyltaurate / VP Copolymer, Carbomer, Caprylyl Glycol, Hexylene Glycol, Tromethamine, Disodium EDTA, Phenoxyethanol, Potassium Sorbate, Yellow 5 (CI 19140), Red 4 (CI 14700), Yellow 6 (CI 15985).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",4.5,93%,325 Reviews,https://www.ulta.com/travel-size-dramatically-different-oil-free-gel?productId=xlsImpprod12481039,3
23,moisturizer,face moisturizer,oily,Peter Thomas Roth,Peptide 21 Lift & Firm Moisturizer,Size 3.4 oz|Item 2541759,"Price
$78.00","Peter Thomas Roth Peptide 21 Lift & Firm Moisturizer has 21 peptides and neuropeptides, 2 gamma proteins and Asian natto gum help improve the look of elasticity, radiance, uneven skin tone and texture. Phytofleur cactus, squalane and a hyaluronic acid complex hydrate while trehalose helps to protect against future moisture loss.","Water/Aqua/Eau, Glycerin, Dimethicone, Olive Oil Decylesters, Glycereth-26, Squalane, Butylene Glycol, Behenyl Alcohol, Polysilicone-11, Batyl Alcohol, Simmondsia Chinensis (Jojoba) Seed Oil, Hexapeptide-11, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Palmitoyl Tripeptide-5, Tripeptide-10 Citrulline, Acetyl Hexapeptide-1, Acetyl Tetrapeptide-11, Acetyl Hexapeptide-8, Palmitoyl Hexapeptide-12, Acetyl Tetrapeptide-9, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-2, Acetyl Octapeptide-3, Palmitoyl Hexapeptide-19, Trifluoroacetyl Tripeptide-2, Tripeptide-1, Palmitoyl Oligopeptide, Palmitoyl Tripeptide-1, Potassium Hydrolyzed Polygamma-Glutamate, Sodium Polyglutamate, Squalene, Mica (Ci 77019), Sodium Hyaluronate, Sorbic Acid, Tocopherol, Cereus Grandiflorus (Cactus) Flower Extract, Pseudoalteromonas Ferment Extract, Leuconostoc/Radish Root Ferment Filtrate, Magnesium Chloride, Phenoxyethanol, Cetyl Alcohol, Stearyl Alcohol, Trehalose, Glyceryl Stearate, Silanetriol Trehalose Ether, Mannitol, Phytosterols, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Polyglyceryl-10 Myristate, Polysorbate 20, Dimethyl Isosorbide, Sodium Benzoate, Potassium Sorbate, Caprylyl Glycol, Sodium Hydroxide, Laureth-12, Hydrolyzed Wheat Protein, Lecithin, Disodium Phosphate, Hydrolyzed Soy Protein, Carbomer, Dextran, Ethylhexylglycerin, Sodium Lactate, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Sodium Phosphate, Xanthan Gum, Triethanolamine, Acrylates Copolymer.",4.7,100%,10 Reviews,https://www.ulta.com/peptide-21-lift-firm-moisturizer?productId=pimprod2004435,3
24,moisturizer,face moisturizer,oily,Neutrogena,Rapid Tone Repair Correcting Cream,Size 1.7 oz|Item 2570177,"Price
$35.99","Moisturize, plump, and brighten your skin with Neutrogena Rapid Tone Repair Correcting Cream. This daily brightening cream from a dermatologist-recommended brand is clinically proven to help reduce the look of even the most stubborn dark spots and diminish the look of discoloration and blotchiness while smoothing the look of fine lines and fading the look of deep wrinkles. The tone evening cream contains vitamin C, retinol, glucose complex, and hyaluronic acid for noticeably even skin tone in just one week. To use, apply the hydrating tone-repairing cream nightly after cleansing by smoothing over face and neck evenly in gentle massaging strokes until fully absorbed.

Benefits:
Correcting cream to brighten & plump skin
Noticeably evens out skin tone in 1 week
With vitamin C, retinol & hyaluronic acid","Water, Pentaerythrityl Tetraethylhexanoate, Dimethicone, Glycerin, PPG-15 Stearyl Ether, Cetearyl Alcohol, Stearyl Alcohol, Butylene Glycol, Glyceryl Behenate, Ceteareth-20, Isohexadecane, Dimethicone Crosspolymer, Trisiloxane, Synthetic Wax, Sodium Polyacrylate, Phenoxyethanol, Ascorbyl Glucoside, Caprylyl Glycol, Sodium Acryloyldimethyltaurate/VP Crosspolymer, Polyacrylamide, Fragrance, C13-14 Isoparaffin, Chlorphenesin, Polysorbate 20, Hydrolyzed Myrtus Communis Leaf Extract, Retinol, BHT, PTFE, Sodium Hyaluronate, Disodium EDTA, Sodium Hydroxide, Laureth-7.",4.3,87%,2285 Reviews,https://www.ulta.com/rapid-tone-repair-correcting-cream?productId=pimprod2017033,3
