,use_category,use_subcategory,skintype,brand,product,size,price,details,ingredients,ratings,perc_respondrec,total_reviews,link,page
10,cleanser,face wash,oily,ULTA,Perfectly Purified Gel Cleanser,Size 4.0 oz|,"Price
$10.00","This ULTA Beauty Collection Perfectly Purified Gel Cleanser is a non-stripping, purifying gel face cleanser that deep cleans to remove oil, dirt and impurities from the skin.

Key Ingredients:
Witch Hazel - acts as a gentle astringent to help shrink the appearance of pores
Green Tea Extract - a powerful antioxidant with skin soothing benefits 
Salicylic Acid - lightly exfoliates skin cells 
Benefits:
Best for normal to oily skin types
Free of without parabens, sulfates & phthalates
Dermatologist-tested","Water, Glycerin, Sodium Cocoamphoacetate, Sodium C14-16 Olefin Sulfonate, Disodium Cocoyl Glutamate, Propanediol, PEG-120 Methyl Glucose Dioleate, Aloe Barbadensis Leaf Juice, Camellia Sinensis (Green Tea) Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Hamamelis Virginiana (Witch Hazel) Water, Salicylic Acid, Disodium EDTA, Cocamidopropyl Betaine, Cocamide MIPA, Sodium Cocoyl Glutamate, Polysorbate 80, Sodium Chloride, Citric Acid, Fragrance*, Ethylhexylglycerin, Potassium Sorbate.

*Natural Fragrance",5,,3 Reviews,https://www.ulta.com/perfectly-purified-gel-cleanser?productId=pimprod2012383,3
11,cleanser,face wash,oily,Skyn Iceland,Travel Size Glacial Face Wash,Size 1.0 oz|,"Price
$8.50","Is your skin depleted, congested and irritated from a high-octane, 24/7 lifestyle? Pamper it with a Skyn Iceland's Glacial Face Wash, a refreshing, foaming cleanser that will leave your skin squeaky clean and hydrated. Formulated with the purest Icelandic glacial waters and beneficial botanicals, this mild cleanser detoxifies and purifies without stripping skin of its natural moisture. Skin's harmony, balance and glow are restored.","Water/Aqua/Eau*, Glycerin, Myristic Acid, Potassium Hydroxide, Hydroxypropyl Starch Phosphate, Behenic Acid, Lauric Acid, Palmitic Acid, Sodium Methyl Cocoyl Taurate, Stearic Acid, Ricinus Communis (Castor) Seed Oil, Salix Alba (Willow) Bark Extract, Avena Sativa (Oat) Kernel Extract, Rubus Chamaemorus (Arctic Cloudberry) Seed Oil, Oxycoccus Palustris (Arctic Cranberry) Seed Oil, Luffa Cylindrica Seed Oil, Thymus Vulgaris (Thyme) Flower/Leaf Extract, Buddleja Davidii Extract, Angelica Archangelica Root Water*, Butyrospermum Parkii (Shea) Butter, Laminaria Digitata Powder, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Lauroyl Oat Amino Acids, Propylene Glycol, Xanthan Gum, Menthone Glycerin Acetal, Disodium EDTA, Ascorbyl Palmitate, Ethylhexyl Palmitate, Tocopherol, Retinol, Polysorbate 20, Lecithin, Peg-75 Shea Butter Glycerides, Pentylene Glycol, Perfluorodecalin, Glycosphingolipids, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Butylene Glycol, Potassium Phosphate, Alcohol, Phenoxyethanol, Benzoic Acid, Dehydroacetic Acid, Ethylhexylglycerin, Polyaminopropyl Biguanide, Potassium Sorbate, 1,2 Hexanediol, Caprylyl Glycol, Sodium Benzoate, BHT, Butylphenyl Methylpropional, Linalool, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Benzyl Salicylate, Hexyl Cinnamal, Geraniol, Limonene, Citronellol, Eugenol, Parfum (Fragrance), Blue 1 (CI 42090), Red 33 (CI 17200)
CONTAINS OATS (non-contaminated, pure oats are gluten-free, however most commercial oats are processed in facilities that also process wheat, barley, and rye; which means they may come in contact with gluten)

*component of Icelandic Glacial Water",4.5,,246 Reviews,https://www.ulta.com/travel-size-glacial-face-wash?productId=pimprod2012793,3
12,cleanser,face wash,oily,Mario Badescu,Chamomile Cleansing Lotion,Size 8 oz|,"Price
$15.00","Created with sensitive skin in mind, Mario Badascu Chamomile Cleansing Lotion is the gentlest toner in their line. It's infused with Chamomile (a soothing botanical extract best known for its calming properties) and boasts a non-drying, alcohol-free, and fragrance-free formula. Making it the go-to toner for delicate skin types.","Aqua (Water, Eau), Propylene Glycol, Chamomilla Recutita (Matricaria) Flower Extract, Caprylyl Glycol, Phenoxyethanol, Hexylene Glycol.",3.9,,13 Reviews,https://www.ulta.com/chamomile-cleansing-lotion?productId=xlsImpprod18931422,3
13,cleanser,face wash,oily,ARCONA,White Tea Purifying Cleanser,Size 3.67 oz|,"Price
$42.00","ARCONA White Tea Purifying Cleanser is an antioxidant-rich facial cleanser that purifies as it tones, leaving skin clarified and refreshed. Calm and soothe skin with antioxidant rich White and Green Teas. Nourish, hydrate and gently exfoliate skin with Cranberry Enzymes. Helps maintain skins natural pH balance with soothing Yucca, Vitamin E, and Aloe Extracts.","Aqua (Water), Butyrospermum Parkii (Shea) Butter, Decyl Glucoside, Glycerin, Sodium Lauroyl Lactylate, Camellia Sinensis (White Tea) Leaf Extract, Yucca Schidigera Root Extract, Tocopheryl Acetate (D-alpha), Rubus Idaeus (Raspberry) Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Citrus Grandis (Grapefruit) Peel Oil, Rubus Idaeus (Raspberry) Seed Oil, Ananas Sativus (Pineapple) Fruit Extract, Citrus Limon (Lemon) Peel Oil, Citrus Aurantifolia (Lime) Oil, Sodium Chloride, Mangifera Indica (Mango) Fruit Extract, Cocamidopropyl Hydroxysultaine, Leuconostoc/Radish Root Ferment Filtrate, Benzyl Alcohol, Caprylhydroxamic Acid, Hamamelis Virginiana (Witch Hazel) Water, Alcohol (Component of Witch Hazel), Sodium Hydroxide, Fragrance (Natural).",4,,3 Reviews,https://www.ulta.com/white-tea-purifying-cleanser?productId=pimprod2007145,3
14,cleanser,face wash,oily,UpCircle,Chocolate Charcoal Chai Soap Bar For Face And Body,Size 3.4 oz|,"Price
$9.00","UpCircle's Chocolate Charcoal Chai Soap Bar is an excellent face and body cleanser. Activated charcoal draws out toxins and tightens pores, whilst cacao extract boots circulation and brightens skin. Good for all skin types.

Key Benefits:
Activated charcoal draws out toxins and tightens pores
Cacao extract boosts circulation and brightens skin
Reused, repurposed, reloved: This soap is made with residual chai spices used to create chai tea syrup


The UpCircle promise:
100% vegan, cruelty-free and UK-made.
Housed in an aluminium tube in fully recyclable packaging.
Good for you, good for the planet. What a good idea.","100% Natural Ingredients: Sodium Cocoate**, Aqua, Glycerin**, Theobroma Cacao (Cocoa) Butter*, Coconut Acid, Activated Charcoal Powder, Sodium Citrate, Sodium Chloride, Illicium Verum (Star Anise) Fruit, Cinnamomum Verum (Cinnamon) Bark, Foeniculum Vulgare (Fennel) Leaf, Eugenia Caryophyllus (Clove) Flower, Pimenta Officinalis (All Spice) Fruit, Zingiber Officinale (Ginger) Root, Elettaria Cardamomum (Green Cardamom) Seed, Myristica Fragrans (Nutmeg) Seed, Vanilla Planifolia (Vanilla) Fruit. *Organic ingredients; **From organic origin. 67%.",4.8,,40 Reviews,https://www.ulta.com/chocolate-charcoal-chai-soap-bar-face-body?productId=pimprod2012096,3
15,cleanser,face wash,oily,L'Occitane,Aqua Réotier Water Gel Cleanser,Size 6.5 oz|,"Price
$24.00","L'OCCITANE Aqua Réotier Gel Cleanser is enriched with Réotier water that glides under your fingertips and turns into a supple, delicate lather when it touches your skin. With a wave of freshness, this cleansing gel removes impurities accumulated throughout the day without drying skin, leaving it soft and comfortable. Skin is clean and revived, skin tone looks fresh and luminous.","Aqua/Water, Glycerin, Sodium Laureth Sulfate, Coco-Glucoside, Coco-Betaine, Sucrose Cocoate, Polyglyceryl-4 Caprate, Peg-120 Methyl Glucose Trioleate, Phenoxyethanol, Glyceryl Oleate, Sodium Chloride, Citric Acid, Ethylhexylglycerin, Sodium Benzoate, Propanediol, Hydrogenated Palm Glycerides Citrate Lecithin, Ascorbyl Palmitate, Tocopherol, Parfum/Fragrance, Linalool.",4.8,,41 Reviews,https://www.ulta.com/aqua-reotier-water-gel-cleanser?productId=pimprod2016165,3
16,cleanser,face wash,oily,L'Occitane,Cleansing 3-in-1 Micellar Water,Size 6.7 oz|,"Price
$24.00","L'OCCITANE Cleansing 3-in-1 Micellar Water is infused with cucumber, known for its refreshing properties, and thyme, rich in zinc the 3-in-1 Micellar Water is as fresh as the morning dew! The Micellar Water is perfect for removing even waterproof make-up and impurities from the face, eyelids and lips. Simply wipe over the skin with a cotton pad to leave it feeling invigorated, softer and moisturized, and prepped for the products that follow.","Aqua/Water, Poloxamer 184, Glycerin, Parfum/Fragrance, Polyglyceryl-4 Caprate, Thymus Vulgaris, (Thyme) Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Peg-40 Glyceryl Cocoate, Levulinic Acid, Sodium, Coceth Sulfate, Sodium Levulinate, Disodium Edta, Caprylyl, Glycol, Citric Acid, Sodium Benzoate, Potassium Sorbate.",4.4,,25 Reviews,https://www.ulta.com/cleansing-3-in-1-micellar-water?productId=pimprod2016162,3
17,cleanser,face wash,oily,Fifth & Root,Karmic Cleanse Gentle Exfoliating Cleanser,Size 0.6 oz|,"Price
$29.00","Instant good skin karma starts here...

Fifth & Root Karmic Cleanse is a powder-to-foam cleanser that gives skin a daily hit of Superfoods, while French Green Clay and Fruit Enzymes help draw out surface impurities and digest dead skin cells. CBD, Ground Hemp and Crushed Jade gently exfoliate and give good vibrations without drying, stripping or sucking the life out of your skin.

Ingredients That Vibe:
Purifies
Brightens
Gently Exfoliates

Ingredients that vibe:
Matcha Tea - Antioxidant-rich superfood that helps prevent the visible signs of aging
Fruit Enzymes - Help digest surface dead skin cells to reveal a brighter looking complexion
French Green Clay - Known absorb toxins and have a skin purifying effect
Ground Hemp Stalk & CBD - Polishes and helps keep skin calm and balanced
Crushed Jade - For a daily hit of good vibrations

Fifth & Root products are cruelty free and vegan friendly. Tested on enlightened people, not on animals.


Explore all the good stuff in Fifth & Root products!","Sorbitol, Sodium Cocoyl Isethionate, Caprylic Capric Triglyceride Powder, Hydroxypropyl Starch Phosphate, Camellia Sinensis Leaf (Matcha Tea) Powder*, Montmorillonite (French Green Clay), Bromelain, Lactobacillus/ Punica Granatum Fruit Ferment Extract, Bambusa Arundinacea (Bamboo) Stem Powder, Cannabis Sativa (Hemp) Powder*, Sodium Lauryl Sulfoacetate, Cannabis Sativa Flower/Leaf/Stem (Full Spectrum Hemp) Extract, Maltodextrin, Citrus Limon (Lemon) Juice Powder*, Nelumbo Nucifera (Lotus) Flower Extract, Sodium Hyaluronate, Coffea Robusta Seed (Green Coffee) Powder, Withania Somnifera (Ashwaghanda)*, Mica, CI 77019, CI 77288, Titanium Dioxide, Aroma**, Nephrite (Jade) Powder. *Certified organic **Therapeutic grade essential oil and terpene blend.",5,,3 Reviews,https://www.ulta.com/karmic-cleanse-gentle-exfoliating-cleanser?productId=pimprod2017675,3
18,cleanser,face wash,oily,Pacifica,Travel Size Coconut Milk Cream To Foam Face Wash,Size 1.4 oz|,"Price
$5.00","Party then, clean it up now. Clean skin is your first step in recovery from stress and late nights. Pacifica's Travel Size Coconut Milk Cream To Foam Face Wash formula starts off like a creamy lotion cleanser, but as you massage it in, big bubble action lifts dirt and debris to the surface for easier removal.

Key Ingredients:
Coconut Water
Vitamin E
Benefits:
100% Vegan
Cruelty-free
For all skin types
Formulated without animal testing, animal ingredients, parabens, phthalates, mineral oil, sulfates, synthetic fragrance or petroleum","Aqua, Myristic Acid, Potassium Hydroxide, Palmitic Acid, Cocamidopropyl Hydroxysultaine, Glycerin, Glycol Distearate, Cocoyl Methyl Glucamide, Sodium Methyl Cocoyl Taurate, Benzyl Alcohol, Parfum (Natural), Cocos Nucifera (Coconut) Fruit Powder, Sodium Phytate, Cocos Nucifera (Coconut) Water, Ethylhexylglycerin, Tocopherol (Vitamin E), Sodium Benzoate, Sorbic Acid, Leuconostoc/Radish Root Ferment Filtrate, Sodium Chloride.",4.8,,59 Reviews,https://www.ulta.com/travel-size-coconut-milk-cream-foam-face-wash?productId=xlsImpprod18881031,3
19,cleanser,face wash,oily,DHC,Face Wash,Size 3.7 oz|,"Price
$32.00","Enriched with olive oil and rosemary, DHC Face Wash removes impurities while maintaining skin's defenses against irritants. Ideal for sensitive or dry skin types, this liquid cleanser has a pH balance like that of your own complexion and is suitable for everyday use.

Key Benefits:
Ideal for dry or sensitive skin
Great for step two of the Japanese double cleanse regimen
Nourishes and invigorates with botanicals like organic olive oil and rosemary
Key Ingredients:
Organic Olive Oil: rich in antioxidants, it maintains the skin's moisture barrier and helps fight damage caused by free radicals without clogging pores
Rosemary Leaf Oil and Extract: invigorates skin, has antioxidant properties
Citric Acid: a gentle alpha hydroxy acid that promotes exfoliation and new skin
Free of added fragrance, colorants, or parabens","Water/Aqua/Eau, Lauramide DEA, Lauramine Oxide, Disodium Lauryliminodiacetate, Disodium Lauryl Sulfosuccinate, Sodium Cocoamphoacetate, TEA-Cocoyl Glutamate, Butylene Glycol, Glycol Distearate, Phenoxyethanol, Citric Acid, Pentylene Glycol, Dipotassium Glycyrrhizate, Serine, Etidronic Acid, Rosmarinus Officinalis (Rosemary) Leaf Oil, Tocopherol, Olea Europaea (Olive) Fruit Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract.",4.8,,35 Reviews,https://www.ulta.com/face-wash?productId=pimprod2004247,3
20,cleanser,face wash,oily,The Body Shop,Himalayan Charcoal Purifying Clay Wash,Size 4.2 oz|,"Sale Price
$12.00
Original Price
$16.00","Purify your skin with The Body Shop's 100% vegan, invigoratingly scented Himalayan Charcoal Purifying Clay Wash. Formulated with bamboo charcoal from the Himalayan foothills, kaolin clay and Community Trade tea tree oil from Kenya, it cleanses away dirt and impurities and helps unclog pores. This foaming face wash has a silky-soft clay texture that is gentle enough for all skin types. It leaves skin feeling refreshed, soft and looking mattified without drying it out.

Benefits:
Gentle daily face wash
Cleanses and purifies skin and helps unclog pores
Removes excess oil and mattifies
Lathers up instantly
Enriched with bamboo charcoal from the Himalayas and kaolin clay
Enriched with Community Trade tea tree oil from Kenya
Dermatologically tested
100% vegan","Aqua / Water / Eau, Glycerin, Cocamidopropyl Betaine, Propanediol, Kaolin, Argilla / Magnesium Aluminum Silicate, Decyl Glucoside, Xanthan Gum, Sodium Cocoyl Glycinate, Sodium Chloride, Hydroxyacetophenone, Phenoxyethanol, Caprylyl Glycol, Parfum / Fragrance, Charcoal Powder, Limonene, Linalool, Citric Acid, Trisodium Ethylenediamine Disuccinate, Aloe Barbadensis Leaf Juice Powder, Eucalyptus Globulus Leaf Oil, Melaleuca Alternifolia Leaf Oil / Tea Tree Leaf Oil, Menthoxypropanediol, Sodium Hydroxide, Tetrasodium Pyrophosphate, Benzyl Alcohol, CI 77499 / Iron Oxides.",4,,6 Reviews,https://www.ulta.com/himalayan-charcoal-purifying-clay-wash?productId=pimprod2004497,3
