,product_type,prodtype_match_tot,iteration
2976,face serum,98.23293172690762,496
2977,face wash,99.31558935361217,496
2978,toner,96.62337662337663,496
2979,toothpaste,100.0,496
2980,overall,98.70454545454545,496
2981,face moisturizer,99.01639344262294,497
2982,face serum,98.67924528301886,497
2983,face wash,98.99641577060932,497
2984,toner,96.45569620253166,497
2985,toothpaste,76.0,497
2986,overall,98.56818181818183,497
2987,face moisturizer,99.00332225913621,498
2988,face serum,98.71559633027523,498
2989,face wash,99.38223938223938,498
2990,toner,98.77551020408163,498
2991,toothpaste,100.0,498
2992,overall,99.02272727272728,498
2993,face moisturizer,98.72611464968152,499
2994,face serum,99.46188340807176,499
2995,face wash,99.03225806451613,499
2996,toner,97.8048780487805,499
2997,toothpaste,76.92307692307693,499
2998,overall,98.5909090909091,499
2999,face moisturizer,98.77022653721683,500
3000,face serum,98.65470852017937,500
3001,face wash,99.67871485943775,500
3002,toner,97.84946236559139,500
3003,toothpaste,90.0,500
3004,overall,98.84090909090911,500
3005,face moisturizer,98.70129870129871,501
3006,face serum,98.66071428571429,501
3007,face wash,99.54545454545455,501
3008,toner,93.69863013698631,501
3009,toothpaste,78.18181818181819,501
3010,overall,98.27272727272728,501
3011,face moisturizer,99.00709219858156,502
3012,face serum,98.64541832669322,502
3013,face wash,99.3984962406015,502
3014,toner,96.48648648648648,502
3015,toothpaste,82.85714285714286,502
3016,overall,98.68181818181819,502
3017,face moisturizer,99.24398625429554,503
3018,face serum,99.27927927927928,503
3019,face wash,99.625468164794,503
3020,toner,96.66666666666666,503
3021,toothpaste,88.00000000000001,503
3022,overall,98.97727272727273,503
3023,face moisturizer,98.91304347826087,504
3024,face serum,98.09128630705395,504
3025,face wash,99.17910447761194,504
3026,toner,96.40449438202246,504
3027,toothpaste,76.66666666666667,504
3028,overall,98.36363636363636,504
3029,face moisturizer,98.94389438943895,505
3030,face serum,98.4,505
3031,face wash,99.04761904761905,505
3032,toner,96.7123287671233,505
3033,toothpaste,93.33333333333333,505
3034,overall,98.61363636363636,505
3035,face moisturizer,99.1095890410959,506
3036,face serum,98.21428571428571,506
3037,face wash,99.7080291970803,506
3038,toner,96.9047619047619,506
3039,toothpaste,86.66666666666666,506
3040,overall,98.77272727272727,506
3041,face moisturizer,99.0,507
3042,face serum,99.14893617021276,507
3043,face wash,99.60317460317461,507
3044,toner,96.81818181818181,507
3045,toothpaste,88.00000000000001,507
3046,overall,98.93181818181817,507
3047,face moisturizer,99.38983050847459,508
3048,face serum,99.08713692946058,508
3049,face wash,99.37254901960785,508
3050,toner,98.0722891566265,508
3051,toothpaste,80.0,508
3052,overall,99.04545454545455,508
3053,face moisturizer,98.63636363636363,509
3054,face serum,98.44357976653697,509
3055,face wash,99.17293233082705,509
3056,toner,99.3103448275862,509
3057,toothpaste,86.66666666666666,509
3058,overall,98.72727272727273,509
3059,face moisturizer,99.1459074733096,510
3060,face serum,98.77551020408163,510
3061,face wash,99.63636363636364,510
3062,toner,95.8904109589041,510
3063,toothpaste,83.33333333333334,510
3064,overall,98.8181818181818,510
3065,face moisturizer,99.22535211267606,511
3066,face serum,97.94392523364486,511
3067,face wash,98.88501742160278,511
3068,toner,96.22222222222221,511
3069,toothpaste,92.0,511
3070,overall,98.45454545454547,511
3071,face moisturizer,99.13357400722023,512
3072,face serum,98.85964912280703,512
3073,face wash,99.42238267148014,512
3074,toner,94.94736842105263,512
3075,toothpaste,100.0,512
3076,overall,98.70454545454545,512
3077,face moisturizer,99.18644067796609,513
3078,face serum,98.60869565217392,513
3079,face wash,99.38223938223938,513
3080,toner,97.38095238095237,513
3081,toothpaste,91.66666666666666,513
3082,overall,98.8181818181818,513
3083,face moisturizer,98.94736842105264,514
3084,face serum,98.19742489270385,514
3085,face wash,99.08745247148289,514
3086,toner,98.46153846153847,514
3087,toothpaste,75.0,514
3088,overall,98.52272727272727,514
3089,face moisturizer,98.77697841726618,515
3090,face serum,96.9230769230769,515
3091,face wash,99.21052631578947,515
3092,toner,95.65217391304348,515
3093,toothpaste,80.0,515
3094,overall,98.04545454545455,515
3095,face moisturizer,99.44055944055943,516
3096,face serum,99.2,516
3097,face wash,99.1459074733096,516
3098,toner,95.89743589743588,516
3099,toothpaste,82.0,516
3100,overall,98.77272727272727,516
3101,face moisturizer,98.97260273972603,517
3102,face serum,99.30131004366812,517
3103,face wash,99.182156133829,517
3104,toner,96.3855421686747,517
3105,toothpaste,91.42857142857143,517
3106,overall,98.8181818181818,517
3107,face moisturizer,98.76363636363637,518
3108,face serum,98.13229571984436,518
3109,face wash,99.36254980079681,518
3110,toner,98.24175824175825,518
3111,toothpaste,93.33333333333333,518
3112,overall,98.6590909090909,518
3113,face moisturizer,98.53846153846155,519
3114,face serum,98.70129870129871,519
3115,face wash,98.72909698996656,519
3116,toner,98.80952380952381,519
3117,toothpaste,83.33333333333334,519
3118,overall,98.56818181818183,519
3119,face moisturizer,98.94736842105264,520
3120,face serum,99.46564885496183,520
3121,face wash,99.59839357429718,520
3122,toner,96.66666666666666,520
3123,overall,99.06818181818181,520
3124,face moisturizer,98.44155844155844,521
3125,face serum,98.38297872340426,521
3126,face wash,99.2741935483871,521
3127,toner,96.51162790697674,521
3128,toothpaste,73.33333333333333,521
3129,overall,98.38636363636363,521
3130,face moisturizer,98.79194630872483,522
3131,face serum,98.74476987447697,522
3132,face wash,99.45098039215686,522
3133,toner,94.81481481481481,522
3134,toothpaste,88.57142857142858,522
3135,overall,98.52272727272727,522
3136,face moisturizer,99.56204379562044,523
3137,face serum,98.98039215686275,523
3138,face wash,99.5539033457249,523
3139,toner,96.8831168831169,523
3140,toothpaste,96.0,523
3141,overall,99.13636363636364,523
3142,face moisturizer,99.2280701754386,524
3143,face serum,98.41666666666666,524
3144,face wash,99.46564885496183,524
3145,toner,96.94117647058823,524
3146,toothpaste,95.0,524
3147,overall,98.8181818181818,524
3148,face moisturizer,99.17525773195877,525
3149,face serum,98.34024896265561,525
3150,face wash,99.18819188191883,525
3151,toner,95.71428571428571,525
3152,toothpaste,91.42857142857143,525
3153,overall,98.61363636363636,525
3154,face moisturizer,98.80398671096347,526
3155,face serum,98.38297872340426,526
3156,face wash,98.88,526
3157,toner,96.32183908045977,526
3158,toothpaste,88.57142857142858,526
3159,overall,98.38636363636363,526
3160,face moisturizer,98.79598662207357,527
3161,face serum,98.70689655172414,527
3162,face wash,99.55555555555556,527
3163,toner,98.37837837837839,527
3164,toothpaste,88.00000000000001,527
3165,overall,98.9090909090909,527
3166,face moisturizer,99.26910299003323,528
3167,face serum,98.14977973568283,528
3168,face wash,99.2741935483871,528
3169,toner,97.08333333333334,528
3170,toothpaste,82.5,528
3171,overall,98.5909090909091,528
3172,face moisturizer,99.2831541218638,529
3173,face serum,98.15261044176707,529
3174,face wash,99.296875,529
3175,toner,94.22222222222223,529
3176,toothpaste,80.0,529
3177,overall,98.31818181818181,529
3178,face moisturizer,98.80398671096347,530
3179,face serum,98.74015748031496,530
3180,face wash,99.75308641975309,530
3181,toner,95.73333333333333,530
3182,toothpaste,88.57142857142858,530
3183,overall,98.70454545454545,530
3184,face moisturizer,98.79598662207357,531
3185,face serum,98.61751152073734,531
3186,face wash,99.3076923076923,531
3187,toner,97.34693877551021,531
3188,toothpaste,76.66666666666667,531
3189,overall,98.5909090909091,531
3190,face moisturizer,98.78136200716845,532
3191,face serum,98.65079365079366,532
3192,face wash,99.44664031620553,532
3193,toner,97.87234042553192,532
3194,toothpaste,100.0,532
3195,overall,98.84090909090911,532
3196,face moisturizer,98.42696629213484,533
3197,face serum,98.08823529411764,533
3198,face wash,99.68379446640316,533
3199,toner,97.0,533
3200,toothpaste,85.0,533
3201,overall,98.43181818181819,533
3202,face moisturizer,98.96678966789668,534
3203,face serum,98.72,534
3204,face wash,99.12087912087912,534
3205,toner,96.82926829268294,534
3206,toothpaste,90.0,534
3207,overall,98.70454545454545,534
3208,face moisturizer,98.81118881118883,535
3209,face serum,98.46153846153847,535
3210,face wash,99.29133858267717,535
3211,toner,95.95505617977528,535
3212,toothpaste,95.0,535
3213,overall,98.54545454545456,535
3214,face moisturizer,98.57142857142858,536
3215,face serum,98.41666666666666,536
3216,face wash,99.40298507462687,536
3217,toner,95.5813953488372,536
3218,toothpaste,100.0,536
3219,overall,98.5,536
3220,face moisturizer,98.56677524429968,537
3221,face serum,98.8936170212766,537
3222,face wash,99.76377952755907,537
3223,toner,97.75,537
3224,toothpaste,90.0,537
3225,overall,98.88636363636364,537
3226,face moisturizer,98.86925795053003,538
3227,face serum,98.71794871794873,538
3228,face wash,99.38223938223938,538
3229,toner,95.1063829787234,538
3230,toothpaste,94.0,538
3231,overall,98.52272727272727,538
3232,face moisturizer,99.1459074733096,539
3233,face serum,98.64978902953587,539
3234,face wash,99.09774436090227,539
3235,toner,98.4090909090909,539
3236,toothpaste,85.0,539
3237,overall,98.79545454545455,539
3238,face moisturizer,98.59531772575251,540
3239,face serum,98.33333333333334,540
3240,face wash,99.6168582375479,540
3241,toner,97.36842105263158,540
3242,toothpaste,95.0,540
3243,overall,98.70454545454545,540
3244,face moisturizer,99.57597173144876,541
3245,face serum,98.15261044176707,541
3246,face wash,99.10112359550561,541
3247,toner,98.44155844155844,541
3248,toothpaste,85.0,541
3249,overall,98.86363636363636,541
3250,face moisturizer,98.95470383275263,542
3251,face serum,98.16666666666667,542
3252,face wash,99.76744186046511,542
3253,toner,97.20430107526882,542
3254,toothpaste,100.0,542
3255,overall,98.79545454545455,542
3256,face moisturizer,98.9655172413793,543
3257,face serum,99.375,543
3258,face wash,99.51219512195122,543
3259,toner,97.71428571428572,543
3260,toothpaste,88.8888888888889,543
3261,overall,99.04545454545455,543
3262,face moisturizer,99.5774647887324,544
3263,face serum,98.88412017167383,544
3264,face wash,99.06137184115525,544
3265,toner,97.72151898734178,544
3266,toothpaste,91.42857142857143,544
3267,overall,99.0,544
3268,face moisturizer,98.45117845117845,545
3269,face serum,98.9075630252101,545
3270,face wash,99.53307392996109,545
3271,toner,98.31325301204818,545
3272,toothpaste,84.00000000000001,545
3273,overall,98.79545454545455,545
3274,face moisturizer,98.75,546
3275,face serum,99.20704845814979,546
3276,face wash,99.35251798561151,546
3277,toner,99.48717948717949,546
3278,toothpaste,84.44444444444444,546
3279,overall,98.97727272727273,546
3280,face moisturizer,98.95910780669143,547
3281,face serum,99.13419913419914,547
3282,face wash,99.56989247311829,547
3283,toner,97.47368421052632,547
3284,toothpaste,96.66666666666666,547
3285,overall,99.02272727272728,547
3286,face moisturizer,98.97058823529412,548
3287,face serum,98.64406779661017,548
3288,face wash,99.44055944055943,548
3289,toner,97.03703703703704,548
3290,toothpaste,100.0,548
3291,overall,98.86363636363636,548
3292,face moisturizer,99.41818181818182,549
3293,face serum,98.35390946502058,549
3294,face wash,99.13357400722023,549
3295,toner,96.66666666666666,549
3296,toothpaste,85.71428571428571,549
3297,overall,98.68181818181819,549
3298,face moisturizer,99.45392491467577,550
3299,face serum,97.85714285714286,550
3300,face wash,99.46564885496183,550
3301,toner,97.63440860215053,550
3302,toothpaste,85.0,550
3303,overall,98.72727272727273,550
3304,face moisturizer,99.0938511326861,551
3305,face serum,97.38219895287958,551
3306,face wash,99.64912280701755,551
3307,toner,97.33333333333333,551
3308,toothpaste,96.0,551
3309,overall,98.70454545454545,551
3310,face moisturizer,98.41269841269842,552
3311,face serum,98.70129870129871,552
3312,face wash,99.60474308300394,552
3313,toner,98.71794871794873,552
3314,toothpaste,66.66666666666667,552
3315,overall,98.75,552
3316,face moisturizer,99.0938511326861,553
3317,face serum,98.80851063829788,553
3318,face wash,99.62121212121214,553
3319,toner,97.87878787878788,553
3320,toothpaste,70.0,553
3321,overall,98.88636363636364,553
3322,face moisturizer,98.9795918367347,554
3323,face serum,98.98305084745763,554
3324,face wash,99.53125,554
3325,toner,99.11111111111111,554
3326,toothpaste,95.0,554
3327,overall,99.13636363636364,554
3328,face moisturizer,98.98181818181818,555
3329,face serum,98.58823529411765,555
3330,face wash,99.37743190661479,555
3331,toner,97.04545454545455,555
3332,toothpaste,88.00000000000001,555
3333,overall,98.72727272727273,555
3334,face moisturizer,99.3103448275862,556
3335,face serum,98.75,556
3336,face wash,99.47368421052632,556
3337,toner,97.69230769230771,556
3338,toothpaste,90.0,556
3339,overall,99.0,556
3340,face moisturizer,98.932384341637,557
3341,face serum,97.77777777777779,557
3342,face wash,99.56989247311829,557
3343,toner,98.9247311827957,557
3344,toothpaste,100.0,557
3345,overall,98.84090909090911,557
3346,face moisturizer,99.56043956043956,558
3347,face serum,99.52569169960475,558
3348,face wash,99.1044776119403,558
3349,toner,98.22784810126583,558
3350,toothpaste,85.71428571428571,558
3351,overall,99.18181818181819,558
3352,face moisturizer,98.81578947368422,559
3353,face serum,98.22429906542055,559
3354,face wash,99.62686567164178,559
3355,toner,96.51162790697674,559
3356,toothpaste,92.5,559
3357,overall,98.63636363636363,559
3358,face moisturizer,98.87499999999999,560
3359,face serum,98.55072463768116,560
3360,face wash,99.625468164794,560
3361,toner,95.9493670886076,560
3362,toothpaste,88.57142857142858,560
3363,overall,98.68181818181819,560
3364,face moisturizer,98.61842105263158,561
3365,face serum,98.76777251184834,561
3366,face wash,99.3233082706767,561
3367,toner,98.16091954022988,561
3368,toothpaste,86.66666666666666,561
3369,overall,98.6590909090909,561
3370,face moisturizer,98.95131086142322,562
3371,face serum,98.69731800766284,562
3372,face wash,99.25925925925925,562
3373,toner,98.1081081081081,562
3374,toothpaste,87.5,562
3375,overall,98.79545454545455,562
3376,face moisturizer,99.09722222222221,563
3377,face serum,98.83333333333333,563
3378,face wash,99.22178988326849,563
3379,toner,96.66666666666666,563
3380,toothpaste,67.27272727272727,563
3381,overall,98.43181818181819,563
3382,face moisturizer,99.11671924290222,564
3383,face serum,99.19028340080972,564
3384,face wash,99.20704845814979,564
3385,toner,95.29411764705881,564
3386,toothpaste,100.0,564
3387,overall,98.79545454545455,564
3388,face moisturizer,98.49315068493152,565
3389,face serum,97.52136752136752,565
3390,face wash,99.78571428571428,565
3391,toner,93.33333333333333,565
3392,toothpaste,92.5,565
3393,overall,98.20454545454545,565
3394,face moisturizer,99.28825622775801,566
3395,face serum,97.89915966386556,566
3396,face wash,99.25650557620817,566
3397,toner,96.32183908045977,566
3398,toothpaste,100.0,566
3399,overall,98.61363636363636,566
3400,face moisturizer,98.70307167235495,567
3401,face serum,97.77777777777779,567
3402,face wash,99.13978494623656,567
3403,toner,97.21518987341773,567
3404,toothpaste,80.0,567
3405,overall,98.38636363636363,567
3406,face moisturizer,98.70967741935483,568
3407,face serum,98.59504132231406,568
3408,face wash,99.25373134328359,568
3409,toner,94.18604651162792,568
3410,toothpaste,64.0,568
3411,overall,98.20454545454545,568
3412,face moisturizer,99.03345724907065,569
3413,face serum,98.32669322709164,569
3414,face wash,99.14285714285714,569
3415,toner,97.74647887323944,569
3416,toothpaste,75.55555555555556,569
3417,overall,98.52272727272727,569
3418,face moisturizer,99.52054794520548,570
3419,face serum,98.68995633187772,570
3420,face wash,99.35714285714286,570
3421,toner,96.66666666666666,570
3422,toothpaste,88.57142857142858,570
3423,overall,98.93181818181817,570
3424,face moisturizer,99.07801418439716,571
3425,face serum,97.76824034334763,571
3426,face wash,99.17241379310346,571
3427,toner,95.55555555555554,571
3428,toothpaste,93.33333333333333,571
3429,overall,98.45454545454547,571
3430,face moisturizer,99.11262798634812,572
3431,face serum,98.9075630252101,572
3432,face wash,99.00383141762453,572
3433,toner,98.0722891566265,572
3434,toothpaste,64.0,572
3435,overall,98.72727272727273,572
3436,face moisturizer,98.9261744966443,573
3437,face serum,98.97872340425533,573
3438,face wash,99.34545454545454,573
3439,toner,98.28571428571429,573
3440,toothpaste,100.0,573
3441,overall,99.02272727272728,573
3442,face moisturizer,98.67158671586715,574
3443,face serum,98.73517786561266,574
3444,face wash,99.35943060498221,574
3445,toner,97.83783783783784,574
3446,toothpaste,40.0,574
3447,overall,98.77272727272727,574
3448,face moisturizer,99.2207792207792,575
3449,face serum,99.11646586345381,575
3450,face wash,98.97872340425533,575
3451,toner,98.3529411764706,575
3452,toothpaste,100.0,575
3453,overall,99.04545454545455,575
3454,face moisturizer,99.01754385964911,576
3455,face serum,98.31858407079646,576
3456,face wash,99.41818181818182,576
3457,toner,98.33333333333334,576
3458,toothpaste,88.00000000000001,576
3459,overall,98.77272727272727,576
3460,face moisturizer,98.49462365591398,577
3461,face serum,98.00000000000001,577
3462,face wash,99.40520446096654,577
3463,toner,98.37209302325581,577
3464,toothpaste,80.0,577
3465,overall,98.5,577
3466,face moisturizer,99.49999999999999,578
3467,face serum,98.99581589958159,578
3468,face wash,99.64285714285714,578
3469,toner,98.33333333333334,578
3470,toothpaste,77.77777777777779,578
3471,overall,99.09090909090908,578
3472,face moisturizer,99.25675675675676,579
3473,face serum,98.71794871794873,579
3474,face wash,99.38931297709924,579
3475,toner,99.25,579
3476,toothpaste,85.0,579
3477,overall,99.02272727272728,579
3478,face moisturizer,99.07473309608541,580
3479,face serum,97.63265306122449,580
3480,face wash,99.3233082706767,580
3481,toner,98.0722891566265,580
3482,toothpaste,72.0,580
3483,overall,98.5,580
3484,face moisturizer,98.88111888111888,581
3485,face serum,98.23529411764707,581
3486,face wash,99.4909090909091,581
3487,toner,97.40259740259741,581
3488,toothpaste,70.0,581
3489,overall,98.63636363636363,581
3490,face moisturizer,99.03780068728523,582
3491,face serum,98.6266094420601,582
3492,face wash,99.21428571428571,582
3493,toner,96.85714285714285,582
3494,toothpaste,90.0,582
3495,overall,98.75,582
3496,face moisturizer,98.98550724637681,583
3497,face serum,99.07834101382488,583
3498,face wash,99.18367346938777,583
3499,toner,96.59090909090908,583
3500,toothpaste,84.00000000000001,583
3501,overall,98.75,583
3502,face moisturizer,98.76811594202898,584
3503,face serum,98.31325301204818,584
3504,face wash,99.41818181818182,584
3505,toner,97.02702702702703,584
3506,toothpaste,80.0,584
3507,overall,98.56818181818183,584
3508,face moisturizer,99.58477508650519,585
3509,face serum,98.77049180327869,585
3510,face wash,99.25093632958803,585
3511,toner,97.14285714285712,585
3512,toothpaste,60.0,585
3513,overall,98.9090909090909,585
3514,face moisturizer,98.61818181818181,586
3515,face serum,98.80341880341881,586
3516,face wash,99.12727272727273,586
3517,toner,97.80219780219781,586
3518,toothpaste,96.0,586
3519,overall,98.72727272727273,586
3520,face moisturizer,99.39393939393939,587
3521,face serum,98.73417721518987,587
3522,face wash,99.10569105691056,587
3523,toner,97.70833333333334,587
3524,toothpaste,85.0,587
3525,overall,98.88636363636364,587
3526,face moisturizer,99.00383141762453,588
3527,face serum,99.34156378600824,588
3528,face wash,98.94366197183098,588
3529,toner,96.9047619047619,588
3530,toothpaste,92.5,588
3531,overall,98.8181818181818,588
3532,face moisturizer,99.16955017301039,589
3533,face serum,98.05084745762711,589
3534,face wash,99.4927536231884,589
3535,toner,98.4,589
3536,toothpaste,70.0,589
3537,overall,98.77272727272727,589
3538,face moisturizer,99.26739926739927,590
3539,face serum,98.17460317460318,590
3540,face wash,99.54545454545455,590
3541,toner,97.70114942528735,590
3542,toothpaste,100.0,590
3543,overall,98.88636363636364,590
3544,face moisturizer,98.84892086330936,591
3545,face serum,97.37051792828686,591
3546,face wash,98.99224806201549,591
3547,toner,98.65168539325843,591
3548,toothpaste,85.0,591
3549,overall,98.38636363636363,591
3550,face moisturizer,99.33579335793358,592
3551,face serum,98.78260869565217,592
3552,face wash,99.29577464788733,592
3553,toner,95.55555555555554,592
3554,toothpaste,96.0,592
3555,overall,98.77272727272727,592
3556,face moisturizer,98.79003558718861,593
3557,face serum,97.60683760683762,593
3558,face wash,99.78021978021978,593
3559,toner,97.14285714285712,593
3560,toothpaste,100.0,593
3561,overall,98.61363636363636,593
3562,face moisturizer,99.07473309608541,594
3563,face serum,97.85123966942149,594
3564,face wash,99.63768115942028,594
3565,toner,96.9230769230769,594
3566,toothpaste,80.0,594
3567,overall,98.6590909090909,594
3568,face moisturizer,98.87323943661971,595
3569,face serum,98.57777777777778,595
3570,face wash,99.11439114391143,595
3571,toner,97.26315789473684,595
3572,toothpaste,96.0,595
3573,overall,98.68181818181819,595
3574,face moisturizer,98.71621621621621,596
3575,face serum,97.92,596
3576,face wash,99.1967871485944,596
3577,toner,95.64102564102564,596
3578,toothpaste,85.71428571428571,596
3579,overall,98.25,596
3580,face moisturizer,99.20792079207921,597
3581,face serum,98.00000000000001,597
3582,face wash,99.74683544303798,597
3583,toner,98.08219178082192,597
3584,toothpaste,97.14285714285712,597
3585,overall,98.88636363636364,597
3586,face moisturizer,98.86925795053003,598
3587,face serum,99.09090909090908,598
3588,face wash,99.22779922779922,598
3589,toner,94.1304347826087,598
3590,toothpaste,90.0,598
3591,overall,98.5,598
3592,face moisturizer,98.76363636363637,599
3593,face serum,97.8125,599
3594,face wash,99.01515151515153,599
3595,toner,95.84415584415584,599
3596,toothpaste,97.5,599
3597,overall,98.29545454545455,599
3598,face moisturizer,98.43971631205675,600
3599,face serum,99.83539094650207,600
3600,face wash,99.6923076923077,600
3601,toner,95.82417582417581,600
3602,toothpaste,90.0,600
3603,overall,98.88636363636364,600
3604,face moisturizer,98.63481228668942,601
3605,face serum,98.78048780487806,601
3606,face wash,99.30501930501931,601
3607,toner,95.12820512820512,601
3608,toothpaste,95.0,601
3609,overall,98.54545454545456,601
3610,face moisturizer,98.73134328358208,602
3611,face serum,99.37007874015748,602
3612,face wash,99.24528301886791,602
3613,toner,97.3913043478261,602
3614,toothpaste,100.0,602
3615,overall,98.93181818181817,602
3616,face moisturizer,99.12751677852349,603
3617,face serum,99.24170616113743,603
3618,face wash,99.1970802919708,603
3619,toner,96.44444444444444,603
3620,toothpaste,91.42857142857143,603
3621,overall,98.84090909090911,603
3622,face moisturizer,99.06474820143885,604
3623,face serum,97.86324786324786,604
3624,face wash,99.44223107569721,604
3625,toner,95.14018691588785,604
3626,toothpaste,92.0,604
3627,overall,98.29545454545455,604
3628,face moisturizer,98.70229007633588,605
3629,face serum,98.26086956521738,605
3630,face wash,99.50877192982458,605
3631,toner,96.48648648648648,605
3632,toothpaste,76.66666666666667,605
3633,overall,98.5,605
3634,face moisturizer,99.12727272727273,606
3635,face serum,98.00000000000001,606
3636,face wash,99.19028340080972,606
3637,toner,96.70329670329669,606
3638,toothpaste,71.42857142857143,606
3639,overall,98.3409090909091,606
3640,face moisturizer,98.74564459930313,607
3641,face serum,97.81659388646288,607
3642,face wash,99.16666666666666,607
3643,toner,98.59154929577464,607
3644,toothpaste,100.0,607
3645,overall,98.63636363636363,607
3646,face moisturizer,98.97260273972603,608
3647,face serum,97.86324786324786,608
3648,face wash,99.1044776119403,608
3649,toner,95.06172839506173,608
3650,toothpaste,84.00000000000001,608
3651,overall,98.27272727272728,608
3652,face moisturizer,99.28571428571429,609
3653,face serum,98.14977973568283,609
3654,face wash,99.13333333333334,609
3655,toner,97.5,609
3656,toothpaste,80.0,609
3657,overall,98.61363636363636,609
3658,face moisturizer,98.92255892255892,610
3659,face serum,99.40170940170941,610
3660,face wash,99.41391941391942,610
3661,toner,98.33333333333334,610
3662,toothpaste,80.0,610
3663,overall,99.06818181818181,610
3664,face moisturizer,98.68852459016392,611
3665,face serum,98.73873873873875,611
3666,face wash,99.43462897526501,611
3667,toner,94.28571428571428,611
3668,toothpaste,97.14285714285712,611
3669,overall,98.61363636363636,611
3670,face moisturizer,99.01060070671377,612
3671,face serum,97.69230769230771,612
3672,face wash,99.26229508196721,612
3673,toner,97.83132530120483,612
3674,toothpaste,98.00000000000001,612
3675,overall,98.56818181818183,612
3676,face moisturizer,99.182156133829,613
3677,face serum,98.65546218487395,613
3678,face wash,99.42238267148014,613
3679,toner,94.3529411764706,613
3680,toothpaste,94.54545454545456,613
3681,overall,98.5909090909091,613
3682,face moisturizer,99.34065934065934,614
3683,face serum,97.71929824561404,614
3684,face wash,99.45392491467577,614
3685,toner,97.46835443037976,614
3686,toothpaste,91.42857142857143,614
3687,overall,98.72727272727273,614
3688,face moisturizer,99.00662251655629,615
3689,face serum,98.51528384279476,615
3690,face wash,99.53667953667953,615
3691,toner,96.23529411764706,615
3692,toothpaste,100.0,615
3693,overall,98.77272727272727,615
3694,face moisturizer,98.9189189189189,616
3695,face serum,99.36651583710407,616
3696,face wash,99.01140684410647,616
3697,toner,98.69565217391305,616
3698,toothpaste,85.0,616
3699,overall,98.9090909090909,616
3700,face moisturizer,98.55595667870037,617
3701,face serum,99.00826446280992,617
3702,face wash,99.10780669144982,617
3703,toner,95.5813953488372,617
3704,toothpaste,86.66666666666666,617
3705,overall,98.47727272727272,617
3706,face moisturizer,98.77133105802048,618
3707,face serum,98.3399209486166,618
3708,face wash,99.34959349593497,618
3709,toner,94.9397590361446,618
3710,toothpaste,80.0,618
3711,overall,98.3409090909091,618
3712,face moisturizer,98.05825242718447,619
3713,face serum,98.79828326180258,619
3714,face wash,99.51612903225806,619
3715,toner,96.25,619
3716,toothpaste,98.00000000000001,619
3717,overall,98.5,619
3718,face moisturizer,98.125,620
3719,face serum,98.03773584905659,620
3720,face wash,98.99581589958159,620
3721,toner,98.22784810126583,620
3722,toothpaste,93.33333333333333,620
3723,overall,98.29545454545455,620
3724,face moisturizer,99.08256880733944,621
3725,face serum,98.3732057416268,621
3726,face wash,99.68253968253968,621
3727,toner,98.0722891566265,621
3728,toothpaste,97.77777777777779,621
3729,overall,98.97727272727273,621
3730,face moisturizer,99.06354515050167,622
3731,face serum,98.94736842105264,622
3732,face wash,99.03999999999999,622
3733,toner,95.625,622
3734,toothpaste,85.71428571428571,622
3735,overall,98.54545454545456,622
3736,face moisturizer,98.95104895104895,623
3737,face serum,98.47457627118644,623
3738,face wash,99.7153024911032,623
3739,toner,97.3913043478261,623
3740,toothpaste,82.5,623
3741,overall,98.79545454545455,623
3742,face moisturizer,98.66666666666667,624
3743,face serum,98.5425101214575,624
3744,face wash,99.4927536231884,624
3745,toner,97.72151898734178,624
3746,toothpaste,85.0,624
3747,overall,98.68181818181819,624
3748,face moisturizer,98.22525597269625,625
3749,face serum,97.85714285714286,625
3750,face wash,99.33823529411765,625
3751,toner,93.4065934065934,625
3752,overall,97.97727272727272,625
3753,face moisturizer,99.05797101449275,626
3754,face serum,98.72,626
3755,face wash,99.57894736842105,626
3756,toner,95.45454545454545,626
3757,toothpaste,100.0,626
3758,overall,98.86363636363636,626
3759,face moisturizer,98.91696750902528,627
3760,face serum,98.9655172413793,627
3761,face wash,98.54545454545456,627
3762,toner,97.58241758241759,627
3763,toothpaste,100.0,627
3764,overall,98.68181818181819,627
3765,face moisturizer,99.42652329749103,628
3766,face serum,98.27586206896551,628
3767,face wash,99.40959409594097,628
3768,toner,98.04347826086956,628
3769,toothpaste,93.33333333333333,628
3770,overall,98.93181818181817,628
3771,face moisturizer,98.75409836065575,629
3772,face serum,98.98305084745763,629
3773,face wash,99.70588235294117,629
3774,toner,96.96969696969697,629
3775,toothpaste,100.0,629
3776,overall,98.97727272727273,629
3777,face moisturizer,98.92976588628763,630
3778,face serum,98.09917355371901,630
3779,face wash,99.06976744186046,630
3780,toner,98.1081081081081,630
3781,toothpaste,74.28571428571429,630
3782,overall,98.47727272727272,630
3783,face moisturizer,99.43262411347519,631
3784,face serum,97.58064516129032,631
3785,face wash,99.10112359550561,631
3786,toner,97.66233766233766,631
3787,toothpaste,96.66666666666666,631
3788,overall,98.63636363636363,631
3789,face moisturizer,98.8118811881188,632
3790,face serum,98.32599118942731,632
3791,face wash,99.625468164794,632
3792,toner,96.8,632
3793,toothpaste,90.0,632
3794,overall,98.68181818181819,632
3795,face moisturizer,98.93617021276594,633
3796,face serum,98.92116182572614,633
3797,face wash,99.24242424242425,633
3798,toner,97.04545454545455,633
3799,toothpaste,84.00000000000001,633
3800,overall,98.75,633
